date, pm25, pm10, o3, no2, so2, co
2025/5/22, 29, 10, 12, 6, , 1
2025/5/23, 19, 11, 21, 5, , 1
2025/5/24, 22, 14, 21, 3, 1, 
2025/5/25, 12, 25, 19, 4, 1, 1
2025/5/26, 15, 41, 24, 4, , 
2025/5/27, 13, 11, 19, 3, , 1
2025/5/28, 7, 7, 12, 6, , 1
2025/5/29, 9, , , , , 
2025/5/31, 40, 16, 9, 8, , 3
2025/6/1, 41, 25, 14, 9, , 4
2025/6/2, 49, 20, 20, 7, , 1
2025/6/3, 25, 15, 17, 9, , 1
2025/6/4, 17, 18, 12, 9, , 2
2025/6/5, 27, 24, 15, 10, , 3
2025/6/6, 42, 9, 19, 4, 1, 1
2025/6/7, 13, 9, 18, 4, , 1
2025/6/8, 18, 13, 19, 3, , 
2025/6/9, 19, 11, 13, 7, , 1
2025/6/10, 17, 9, 13, 7, , 2
2025/6/11, 23, 10, 9, 8, , 2
2025/6/12, 26, 15, 15, 7, , 4
2025/6/13, 37, 14, 8, 6, , 3
2025/6/14, 38, 22, 16, 4, , 3
2025/6/15, 47, 20, 19, 7, , 3
2025/6/16, 37, 9, 22, 3, 2, 
2025/6/17, 6, 9, 18, 5, , 1
2025/6/18, 10, 13, 13, 8, , 2
2025/6/19, 26, 21, 10, 8, , 4
2025/6/20, 39, 17, 11, 6, , 3
2025/6/21, 38, 22, 9, 4, 2, 3
2025/6/22, 54, 17, 19, 5, , 2
2025/6/23, 33, 17, 22, 2, 4, 1
2025/6/24, 9, 7, 22, 3, 2, 
2025/6/25, 5, 11, 15, 7, , 1
2025/6/26, 14, 13, 13, 7, , 1
2025/6/27, 21, 16, 15, 4, 1, 1
2025/6/28, 37, 19, 15, 6, , 2
2025/6/29, 39, 13, 16, 5, , 1
2025/6/30, 22, 7, 18, 4, , 1
2025/1/1, 9, 18, 16, 1, , 
2025/1/2, 8, 20, 21, 1, 1, 
2025/1/3, 9, 19, 36, 2, , 
2025/1/4, 12, 23, 39, 2, 1, 
2025/1/5, 14, 21, 24, 2, , 1
2025/1/6, 11, 22, 14, 3, 6, 
2025/1/7, 8, 21, 21, 1, , 
2025/1/8, 8, 25, 36, 2, 5, 
2025/1/9, 13, 21, 17, 3, 3, 1
2025/1/10, 12, 17, 25, 2, 4, 
2025/1/11, 10, 13, 30, 4, , 1
2025/1/12, 12, 12, 34, 3, , 
2025/1/13, 16, 17, 28, 4, 5, 
2025/1/14, 27, 15, 21, 2, , 
2025/1/15, 14, 18, 16, 3, , 
2025/1/16, 7, 17, 22, 2, , 
2025/1/17, 8, 26, 20, 1, , 
2025/1/18, 11, 23, 22, 1, , 
2025/1/19, 10, 25, 28, 2, 19, 
2025/1/20, 12, 20, 35, 2, 3, 
2025/1/21, 9, 19, 18, 1, , 
2025/1/22, 9, 27, 17, 2, 1, 
2025/1/23, 10, 9, 19, 2, , 
2025/1/24, 5, 15, 20, 2, , 
2025/1/25, 8, 12, 18, 1, , 
2025/1/26, 8, 17, 33, 1, 1, 1
2025/1/27, 10, 19, 18, 1, , 
2025/1/28, 9, 22, 21, 2, 2, 
2025/1/29, 11, 15, 19, 2, , 
2025/1/30, 7, 14, 23, 2, 16, 
2025/1/31, 8, 16, 21, 1, , 1
2025/2/1, 11, 18, 50, 2, 1, 
2025/2/2, 19, 24, 54, 5, , 1
2025/2/3, 31, 37, 51, 7, , 1
2025/2/4, 30, 28, 19, 2, 1, 1
2025/2/5, 30, 18, 26, 1, , 1
2025/2/6, 15, 28, 28, 3, , 1
2025/2/7, 32, 26, 18, 1, , 
2025/2/8, 35, 12, 18, , , 
2025/2/9, 8, 11, 17, 1, , 
2025/2/10, 5, 12, 20, 2, 5, 
2025/2/11, 8, 13, 26, 1, , 
2025/2/12, 8, 22, 45, 4, 7, 
2025/2/13, 12, 23, 20, 2, , 
2025/2/14, 11, 9, 18, 1, , 
2025/2/15, 4, 10, 16, 1, , 
2025/2/16, 6, 14, 26, 3, 3, 
2025/2/17, 7, 16, 20, 2, 1, 
2025/2/18, 9, 10, 18, 1, , 
2025/2/19, 3, 17, 23, 3, 4, 
2025/2/20, 8, 19, 25, 3, 4, 
2025/2/21, 9, 19, 39, 2, 3, 
2025/2/22, 12, 22, 30, 1, 1, 
2025/2/23, 11, 16, 17, 3, , 
2025/2/24, 8, 23, 23, 2, , 
2025/2/25, 14, 19, 46, 3, 1, 
2025/2/26, 14, 23, 33, 4, 3, 1
2025/2/27, 15, 14, 23, 3, , 
2025/2/28, 9, 22, 27, 2, , 
2025/3/1, 13, 15, 17, 2, , 
2025/3/2, 8, 19, 23, 3, 3, 
2025/3/3, 11, 19, 21, 1, , 
2025/3/4, 13, 28, 45, 4, , 1
2025/3/5, 19, 29, 25, 3, 1, 1
2025/3/6, 23, 14, 20, 1, 1, 
2025/3/7, 6, 11, 24, 2, 12, 
2025/3/8, 7, 16, 37, 2, , 
2025/3/9, 12, 24, 31, 4, , 1
2025/3/10, 13, 29, 22, 2, , 1
2025/3/11, 18, 23, 32, 2, 1, 1
2025/3/12, 18, 14, 28, 3, , 
2025/3/13, 11, 16, 29, 3, , 
2025/3/14, 12, 22, 43, 5, , 
2025/3/15, 17, 12, 27, 2, , 
2025/3/16, 11, 12, 20, 3, , 
2025/3/17, 6, 18, 26, 5, 1, 1
2025/3/18, 11, 19, 34, 4, , 
2025/3/19, 14, 26, 28, 6, 2, 1
2025/3/20, 16, 18, 21, 2, , 
2025/3/21, 8, 18, 26, 2, , 
2025/3/22, 7, 18, 26, 3, 4, 1
2025/3/23, 11, 22, 22, 3, , 
2025/3/24, 14, 21, 20, 4, 1, 
2025/3/25, 12, 19, 22, 4, 4, 
2025/3/26, 20, 14, 23, 3, , 
2025/3/27, 17, 22, 27, 3, 1, 1
2025/3/28, 39, 30, 27, 5, , 1
2025/3/29, 40, 24, 21, , , 
2025/3/30, 11, 18, 21, 1, , 
2025/3/31, 7, 12, 19, 2, , 
2024/10/1, 11, 24, 24, 3, 15, 1
2024/10/2, 15, 22, 23, 3, , 1
2024/10/3, 15, 12, 24, 4, , 1
2024/10/4, 13, 7, 22, 1, , 1
2024/10/5, 7, 13, 23, 1, , 1
2024/10/6, 9, 13, 22, 1, , 
2024/10/7, 8, 12, 24, 3, , 
2024/10/8, 10, 14, 24, 2, 1, 1
2024/10/9, 9, 21, 23, 4, , 1
2024/10/10, 12, 20, 23, 3, , 1
2024/10/11, 12, 25, 24, 2, 3, 1
2024/10/12, 14, 21, 23, 2, , 
2024/10/13, 13, 19, 23, 4, 2, 1
2024/10/14, 14, 22, 22, , , 
2024/10/15, 9, 19, 20, 2, , 
2024/10/16, 9, 19, 25, 4, , 1
2024/10/17, 12, 12, 29, 5, , 1
2024/10/18, 10, 8, 27, , , 
2024/10/19, 7, 12, 21, , , 
2024/10/20, 7, 9, 23, 1, , 1
2024/10/21, 4, 16, 31, 3, 2, 1
2024/10/22, 11, 24, 26, 2, , 
2024/10/23, 13, 12, 22, 2, , 
2024/10/24, 6, 10, 24, 2, , 
2024/10/25, 5, 11, 26, 2, , 1
2024/10/26, 10, 14, 28, 1, , 1
2024/10/27, 7, 21, 21, 2, , 
2024/10/28, 9, 19, 20, 1, , 
2024/10/29, 10, 6, 23, 1, , 1
2024/10/30, 4, 6, 21, 2, , 1
2024/10/31, 3, 14, 20, 3, , 
2024/11/1, 5, 20, 24, 1, , 1
2024/11/2, 13, 27, 24, 2, 2, 
2024/11/3, 14, 37, 21, 3, , 1
2024/11/4, 30, , 27, 1, , 1
2024/11/5, 20, , 28, 3, 2, 1
2024/11/6, 23, , 23, 2, 3, 
2024/11/7, 18, , 21, 2, , 
2024/11/8, 15, , 26, 2, , 1
2024/11/9, 22, , 20, 1, , 1
2024/11/10, 18, , 25, 2, , 
2024/11/11, 17, 15, 26, 1, 5, 1
2024/11/12, 10, 16, 18, 3, , 2
2024/11/13, 14, 19, 20, 1, , 1
2024/11/14, 10, 23, 22, 2, , 1
2024/11/15, 14, 19, 33, 2, , 1
2024/11/16, 14, 16, 26, 2, , 1
2024/11/17, 11, 14, 18, 1, , 
2024/11/18, 7, 14, 21, 2, , 1
2024/11/19, 6, 16, 23, 4, 17, 1
2024/11/20, 20, 22, 24, 2, 3, 1
2024/11/21, 23, 19, 37, 3, , 1
2024/11/22, 15, 25, 35, 2, , 1
2024/11/23, 18, 16, 23, 2, , 1
2024/11/24, 17, 15, 20, 3, , 1
2024/11/25, 31, 9, 23, 2, , 1
2024/11/26, 18, 13, 30, 2, , 1
2024/11/27, 20, 11, 22, 2, , 
2024/11/28, 8, 4, 18, 2, 2, 1
2024/11/29, 3, 6, 16, 1, , 1
2024/11/30, 4, 6, 33, 2, 1, 
2024/12/1, 5, 13, 33, 2, 2, 
2024/12/2, 9, 16, 25, 2, , 1
2024/12/3, 11, 23, 23, 3, 43, 
2024/12/4, 11, 18, 37, 3, , 
2024/12/5, 8, 30, 44, 5, , 1
2024/12/6, 16, 16, 35, 2, , 1
2024/12/7, 14, 17, 21, , , 
2024/12/8, 8, 18, 22, 2, , 
2024/12/9, 8, 12, 20, 2, , 1
2024/12/10, 6, 14, 28, 2, , 
2024/12/11, 6, 12, 21, 2, , 1
2024/12/12, 8, 8, 17, 1, , 
2024/12/13, 5, 16, 29, 1, 1, 
2024/12/14, 9, 17, 30, 1, , 1
2024/12/15, 16, 19, 40, 2, , 1
2024/12/16, 17, 23, 34, 1, , 
2024/12/17, 11, 23, 16, 2, , 
2024/12/18, 11, 15, 22, 1, , 
2024/12/19, 6, 17, 30, 1, , 
2024/12/20, 9, 20, 24, , , 
2024/12/21, 14, 19, 18, 1, , 
2024/12/22, 9, 10, 16, 1, , 
2024/12/23, 5, 10, 12, 1, , 
2024/12/24, 5, 5, 22, , 1, 
2024/12/25, 4, 14, 35, 2, , 
2024/12/26, 7, 18, 18, 1, , 
2024/12/27, 8, 13, 20, 1, , 
2024/12/28, 8, 9, 20, 1, , 
2024/12/29, 5, , , , , 
2024/7/1, 24, 14, 15, 6, , 3
2024/7/2, 29, 13, 17, 6, , 3
2024/7/3, 37, 10, 16, 5, , 1
2024/7/4, 15, 7, 15, 2, , 1
2024/7/5, 12, 16, 18, 2, , 1
2024/7/6, 26, 10, 11, 5, , 2
2024/7/7, 32, 19, 4, 6, , 3
2024/7/8, 41, 9, 11, 6, , 2
2024/7/9, 29, 2, 16, 6, , 1
2024/7/10, 4, 14, 4, 7, , 3
2024/7/11, 34, 13, 8, 8, , 3
2024/7/12, 36, 10, 19, 3, , 5
2024/7/13, 28, 6, 23, 2, , 
2024/7/14, 10, 3, 24, 2, , 
2024/7/15, 3, 9, 20, 4, , 1
2024/7/16, 10, 9, 16, 4, , 1
2024/7/17, 17, 5, 23, 3, , 
2024/7/18, 5, 6, 18, 3, , 
2024/7/19, 9, 6, 22, 1, 4, 
2024/7/20, 5, 10, 21, 1, , 
2024/7/21, 9, 6, 16, 2, , 
2024/7/22, 7, 9, 18, 3, , 
2024/7/23, 15, 20, 11, 9, , 2
2024/7/24, 35, 9, 18, 5, 1, 1
2024/7/25, 15, 9, 20, 4, 1, 1
2024/7/26, 13, 13, 21, 4, , 2
2024/7/27, 31, 7, 23, 1, , 
2024/7/28, 6, 9, 19, 5, , 1
2024/7/29, 17, 15, 10, 7, 3, 2
2024/7/30, 40, 15, 20, 5, , 2
2024/7/31, 37, 13, 18, 6, , 2
2024/8/1, 27, 20, 8, 9, 1, 3
2024/8/2, 40, 17, 12, 5, , 3
2024/8/3, 39, 10, 15, 3, , 3
2024/8/4, 26, 15, 10, 6, , 
2024/8/5, 36, 9, 16, 4, , 1
2024/8/6, 24, 8, 18, 4, , 1
2024/8/7, 12, 20, 7, 8, 2, 3
2024/8/8, 41, 12, 15, 6, , 2
2024/8/9, 25, 15, 15, 3, , 2
2024/8/10, 30, 12, 15, 3, , 2
2024/8/11, 30, 18, 12, 6, 2, 3
2024/8/12, 33, 17, 13, 7, 1, 3
2024/8/13, 38, 19, 13, 7, , 3
2024/8/14, 33, 19, 15, 7, , 3
2024/8/15, 33, 17, 4, 8, , 3
2024/8/16, 38, 8, 20, 3, , 1
2024/8/17, 19, 16, 23, 2, , 
2024/8/18, 12, 12, 16, 3, , 2
2024/8/19, 22, 14, 7, 6, , 2
2024/8/20, 32, 8, 20, 4, , 1
2024/8/21, 15, 9, , 4, , 1
2024/8/22, 10, 12, , 4, , 2
2024/8/23, 17, 10, , 2, , 1
2024/8/24, 8, 16, , 1, 1, 1
2024/8/25, 13, 7, , 2, , 
2024/8/26, 5, 8, , 2, 1, 1
2024/8/27, 6, 18, , 1, , 
2024/8/28, 9, 21, , 4, , 1
2024/8/29, 17, 14, , 2, 1, 
2024/8/30, 9, 11, , , 12, 1
2024/8/31, 6, 13, , , 14, 
2024/9/1, 7, 17, , , 3, 
2024/9/2, 11, 31, , 4, , 1
2024/9/3, 29, 18, , 6, 1, 2
2024/9/4, 37, 13, , 5, 1, 2
2024/9/5, 22, 19, , 4, 1, 1
2024/9/6, 25, , , 2, , 1
2024/9/7, 19, , , 1, , 
2024/9/8, 12, , , 2, , 
2024/9/9, 13, , , 5, , 1
2024/9/10, 15, 11, , 5, , 1
2024/9/11, 19, 16, 22, 2, , 
2024/9/12, 10, 8, 21, 2, , 1
2024/9/13, 10, 9, 25, 1, , 1
2024/9/14, 10, 13, 28, 2, , 
2024/9/15, 13, 10, 24, 2, , 1
2024/9/16, 8, 10, 26, 3, , 1
2024/9/17, 12, 14, 28, 3, , 1
2024/9/18, 13, 6, 25, 1, , 
2024/9/19, 5, 14, 23, 2, , 1
2024/9/20, 10, 9, 26, 1, , 
2024/9/21, 8, 5, 23, 1, , 1
2024/9/22, 6, 7, 24, 1, , 1
2024/9/23, 7, 15, 19, 3, 1, 1
2024/9/24, 14, 19, 24, 3, , 1
2024/9/25, 17, 22, 25, 5, , 
2024/9/26, 14, 18, 23, 4, 12, 1
2024/9/27, 19, 15, 22, 2, , 1
2024/9/28, 19, 16, 18, 4, , 2
2024/9/29, 20, 16, 24, 3, , 1
2024/9/30, 12, 16, 22, 3, , 
2024/4/1, 34, 8, 16, 2, , 1
2024/4/2, 15, 9, 13, 3, , 1
2024/4/3, 6, 10, 14, 3, 7, 1
2024/4/4, 9, 8, 16, 2, , 1
2024/4/5, 7, 10, 12, 1, , 1
2024/4/6, 7, 5, 14, 2, , 1
2024/4/7, 4, 6, 15, 3, , 
2024/4/8, 6, 7, 13, 2, , 
2024/4/9, 4, 4, 11, 2, , 1
2024/4/10, 2, 5, 11, 3, , 1
2024/4/11, 3, 4, 10, 2, , 1
2024/4/12, 5, 4, 12, 3, , 1
2024/4/13, 5, 7, 15, 2, , 1
2024/4/14, 12, 9, 17, 3, , 1
2024/4/15, 16, 10, 9, 5, , 2
2024/4/16, 15, 25, 13, 4, , 2
2024/4/17, 43, 6, 13, 3, , 1
2024/4/18, 6, 7, 11, 4, , 
2024/4/19, 8, 11, 16, 2, , 
2024/4/20, 12, 9, 16, 2, , 
2024/4/21, 9, 15, 12, 5, 2, 1
2024/4/22, 23, 30, 21, 5, 1, 2
2024/4/23, 65, 9, 17, 1, , 
2024/4/24, 9, 7, 17, 1, , 
2024/4/25, 6, 6, 15, 3, , 
2024/4/26, 6, 11, 16, 3, , 
2024/4/27, 17, 17, 11, 5, , 1
2024/4/28, 42, 16, 12, 6, , 1
2024/4/29, 28, 14, 15, 4, , 2
2024/4/30, 15, 12, 6, 6, , 2
2024/5/1, 20, 9, 17, 4, , 2
2024/5/2, 20, 9, 18, 5, , 2
2024/5/3, 16, 7, 18, 2, , 1
2024/5/4, 16, 6, 16, 2, , 
2024/5/5, 11, 10, 16, 2, , 2
2024/5/6, 16, 8, 17, 4, , 1
2024/5/7, 12, 13, 16, 3, , 1
2024/5/8, 19, 9, 16, 3, , 1
2024/5/9, 16, 9, 19, 3, , 1
2024/5/10, 7, 11, 20, 1, , 
2024/5/11, 5, 5, 17, 1, , 
2024/5/12, 4, 10, 20, 4, , 1
2024/5/13, 17, 11, 17, 5, , 1
2024/5/14, 12, 10, 17, 4, , 1
2024/5/15, 18, 13, 16, 5, , 2
2024/5/16, 18, 13, 19, 3, , 1
2024/5/17, 24, 14, 19, 2, , 
2024/5/18, 15, 7, 17, 1, , 1
2024/5/19, 10, 6, 13, 4, , 1
2024/5/20, 10, 11, 12, 6, 1, 1
2024/5/21, 23, 11, 12, 5, , 2
2024/5/22, 31, 13, 9, 7, , 2
2024/5/23, 31, 13, 13, 6, , 3
2024/5/24, 30, 13, 14, 4, , 2
2024/5/25, 32, 16, 14, 5, , 2
2024/5/26, 42, 15, 15, 5, , 2
2024/5/27, 43, 26, 15, 8, , 4
2024/5/28, 49, 18, 11, 8, , 3
2024/5/29, 38, 21, 19, 7, , 4
2024/5/30, 43, 10, 21, 2, , 
2024/5/31, 11, 10, 17, 4, , 1
2024/6/1, 17, 10, 18, 2, , 1
2024/6/2, 22, 4, 20, 3, , 1
2024/6/3, 7, 4, 17, 4, , 
2024/6/4, 7, 11, 13, 7, , 1
2024/6/5, 24, 13, 11, 7, , 2
2024/6/6, 23, 10, 16, 7, , 2
2024/6/7, 20, 10, 13, 3, , 1
2024/6/8, 27, 6, 16, 2, , 1
2024/6/9, 13, 15, 18, 6, , 2
2024/6/10, 27, 9, 21, 3, 1, 1
2024/6/11, 17, 10, 21, 1, , 
2024/6/12, 8, 8, 17, 5, , 1
2024/6/13, 17, 11, 22, 4, , 2
2024/6/14, 24, 11, 17, 4, , 2
2024/6/15, 19, 10, 16, 4, , 2
2024/6/16, 23, 16, 14, 6, , 2
2024/6/17, 25, 15, 12, 6, 1, 3
2024/6/18, 31, 18, 13, 8, 2, 2
2024/6/19, 37, 13, 10, 7, , 3
2024/6/20, 36, 12, 9, 6, , 1
2024/6/21, 33, 11, 16, 3, , 2
2024/6/22, 31, 15, 13, 4, 2, 3
2024/6/23, 39, 13, 6, 7, , 3
2024/6/24, 34, 20, 9, 7, , 4
2024/6/25, 45, 11, 18, 4, , 2
2024/6/26, 25, 9, 18, 6, , 2
2024/6/27, 20, 24, 15, 8, , 3
2024/6/28, 34, 6, 19, 1, 1, 1
2024/6/29, 10, 9, 20, 2, , 1
2024/6/30, 12, 10, 14, 6, 1, 2
2024/1/1, 16, 14, 21, 1, , 2
2024/1/2, 16, 12, 23, 2, , 3
2024/1/3, 22, 11, 11, 1, 5, 2
2024/1/4, 11, 12, 14, , , 2
2024/1/5, 9, 13, 15, 1, 3, 2
2024/1/6, 12, 16, 18, 1, , 3
2024/1/7, 17, 7, 13, 2, , 6
2024/1/8, 8, 20, 13, 1, , 1
2024/1/9, 14, 17, 24, 1, , 3
2024/1/10, 17, 11, 20, 2, , 3
2024/1/11, 10, 16, 30, 2, , 2
2024/1/12, 19, 13, 15, 1, , 5
2024/1/13, 13, 16, 15, 1, , 4
2024/1/14, 9, 16, 14, , , 4
2024/1/15, 8, 13, 22, 1, , 3
2024/1/16, 7, 15, 14, 4, , 4
2024/1/17, 9, 13, 16, 1, , 2
2024/1/18, 7, 5, 13, 1, , 3
2024/1/19, 5, 13, 15, 1, , 3
2024/1/20, 9, 14, 16, , , 2
2024/1/21, 10, 12, 13, 1, , 2
2024/1/22, 6, 10, 12, 1, , 2
2024/1/23, 5, 22, 26, 2, , 2
2024/1/24, 11, 15, 14, 3, , 2
2024/1/25, 10, 13, 12, 1, , 1
2024/1/26, 8, 16, 15, , , 2
2024/1/27, 8, 6, 12, 1, , 2
2024/1/28, 4, 11, 20, 2, , 2
2024/1/29, 6, 12, 18, 2, 1, 2
2024/1/30, 11, 14, 11, 1, , 1
2024/1/31, 7, 11, 12, 1, , 2
2024/2/1, 7, 22, 13, , , 1
2024/2/2, 12, 20, 28, 2, , 2
2024/2/3, 11, 18, 29, 1, , 2
2024/2/4, 11, 17, 12, 3, , 2
2024/2/5, 13, 8, 9, 2, , 2
2024/2/6, 3, 15, 14, 2, 4, 4
2024/2/7, 6, 11, 15, 2, , 3
2024/2/8, 7, 11, 14, 2, , 1
2024/2/9, 8, 17, 12, 1, , 
2024/2/10, 10, 18, 21, , , 
2024/2/11, 11, 20, 33, 3, , 
2024/2/12, 14, 26, 25, 4, , 
2024/2/13, 16, 13, 14, 2, , 
2024/2/14, 7, 15, 16, 3, , 23
2024/2/15, 7, 12, 14, 2, , 
2024/2/16, 12, 12, 17, 1, , 
2024/2/17, 20, 4, 12, 1, , 1
2024/2/18, 3, 9, 12, 1, , 3
2024/2/19, 5, 12, 16, 2, , 3
2024/2/20, 12, 17, 30, 4, , 3
2024/2/21, 11, 21, 28, 5, , 2
2024/2/22, 12, 17, 16, 1, , 
2024/2/23, 10, 24, 15, 1, , 
2024/2/24, 14, 26, 29, 1, , 
2024/2/25, 32, 16, 15, 1, , 
2024/2/26, 8, 19, 17, 1, , 
2024/2/27, 11, 25, 28, 5, , 1
2024/2/28, 15, 24, 16, 2, , 
2024/2/29, 13, 14, 21, 2, , 
2024/3/1, 7, 13, 15, 1, , 
2024/3/2, 8, 19, 13, , , 
2024/3/3, 11, 23, 14, 2, 8, 
2024/3/4, 12, 17, 29, 2, , 
2024/3/5, 9, 25, 30, 4, 1, 1
2024/3/6, 13, 16, 15, 2, 20, 
2024/3/7, 9, 22, 18, 4, 8, 
2024/3/8, 18, 23, 30, 1, , 1
2024/3/9, 21, 21, 29, 3, 1, 2
2024/3/10, 16, 22, 27, 3, 3, 1
2024/3/11, 16, 25, 16, 4, , 2
2024/3/12, 13, 17, 11, 3, , 1
2024/3/13, 13, 10, 13, 1, , 
2024/3/14, 8, 12, 15, , , 
2024/3/15, 6, 10, 14, , 1, 
2024/3/16, 5, 12, 22, , 3, 
2024/3/17, 11, 10, 19, , , 
2024/3/18, 9, 14, 24, 3, , 
2024/3/19, 14, 8, 14, 3, , 
2024/3/20, 5, 11, 16, 3, 4, 
2024/3/21, 6, 11, 23, 4, , 1
2024/3/22, 8, 9, 14, 3, , 
2024/3/23, 7, 9, 15, 2, , 1
2024/3/24, 6, 7, 16, 2, , 1
2024/3/25, 6, 8, 17, 3, , 1
2024/3/26, 5, 11, 14, 4, , 1
2024/3/27, 8, , 17, 4, 11, 
2024/3/30, 51, 22, 27, 1, , 3
2024/3/31, 58, 17, 19, 3, , 2
2023/10/1, 14, 51, 31, 5, 1, 4
2023/10/2, 84, 41, 24, 4, 1, 4
2023/10/3, 62, 5, 18, 3, , 1
2023/10/4, 7, 8, 19, 2, , 1
2023/10/5, 8, 13, 21, 2, , 
2023/10/6, 13, 11, 21, 3, , 1
2023/10/7, 17, 9, 21, 1, , 2
2023/10/8, 16, 4, 22, 2, , 1
2023/10/9, 5, 4, 22, 2, , 1
2023/10/10, 4, 9, 26, 3, , 1
2023/10/11, 12, 10, 16, 5, , 1
2023/10/12, 12, 5, , , , 1
2023/10/13, 8, 7, , , , 1
2023/10/14, 7, 11, , , , 1
2023/10/15, 10, 10, , , , 1
2023/10/16, 8, 16, , , 6, 1
2023/10/17, 14, 13, , , , 2
2023/10/18, 11, 13, , , , 1
2023/10/19, 12, 16, , , 5, 2
2023/10/20, 14, 13, , , , 2
2023/10/21, 15, 7, , , 1, 1
2023/10/22, 6, 9, , , , 2
2023/10/23, 11, 20, , , 1, 2
2023/10/24, 23, 11, , , , 
2023/10/25, 9, 12, , , , 1
2023/10/26, 10, 19, , , , 1
2023/10/27, 18, 11, , , , 2
2023/10/28, 10, 22, , , 3, 2
2023/10/29, 19, 13, , , , 2
2023/10/30, 12, 7, , , , 
